"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","NGA","Nigeria","2017","2017",5.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","NGA","Nigeria","2018","2018",5.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","OMN","Oman","2017","2017",2.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","OMN","Oman","2018","2018",2.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PAK","Pakistan","2017","2017",3.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PAK","Pakistan","2018","2018",3.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PAN","Panama","2017","2017",2.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PAN","Panama","2018","2018",2.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PNG","Papua New Guinea","2017","2017",3.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PNG","Papua New Guinea","2018","2018",3.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PRY","Paraguay","2017","2017",2.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PRY","Paraguay","2018","2018",2.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PER","Peru","2017","2017",2.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PER","Peru","2018","2018",2.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PRI","Puerto Rico","2017","2017",1.1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","PRI","Puerto Rico","2018","2018",1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","RUS","Russian Federation","2017","2017",1.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","RUS","Russian Federation","2018","2018",1.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","RWA","Rwanda","2017","2017",4.1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","RWA","Rwanda","2018","2018",4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VCT","Saint Vincent and the Grenadines","2017","2017",1.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VCT","Saint Vincent and the Grenadines","2018","2018",1.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","WSM","Samoa","2017","2017",3.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","WSM","Samoa","2018","2018",3.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SAU","Saudi Arabia","2017","2017",2.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SAU","Saudi Arabia","2018","2018",2.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SYC","Seychelles","2017","2017",2.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SYC","Seychelles","2018","2018",2.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SLE","Sierra Leone","2017","2017",4.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SLE","Sierra Leone","2018","2018",4.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SGP","Singapore","2017","2017",1.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SGP","Singapore","2018","2018",1.1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SLB","Solomon Islands","2017","2017",4.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SLB","Solomon Islands","2018","2018",4.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SDN","Sudan","2017","2017",4.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SDN","Sudan","2018","2018",4.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SYR","Syrian Arab Republic","2017","2017",2.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SYR","Syrian Arab Republic","2018","2018",2.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TLS","Timor-Leste","2017","2017",4.1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TLS","Timor-Leste","2018","2018",4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TGO","Togo","2017","2017",4.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TGO","Togo","2018","2018",4.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","URY","Uruguay","2017","2017",2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","URY","Uruguay","2018","2018",2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","UZB","Uzbekistan","2017","2017",2.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","UZB","Uzbekistan","2018","2018",2.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VUT","Vanuatu","2017","2017",3.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VUT","Vanuatu","2018","2018",3.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",2.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VEN","Venezuela (Bolivarian Republic of)","2018","2018",2.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VIR","United States Virgin Islands","2017","2017",2.1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VIR","United States Virgin Islands","2018","2018",2.1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","YEM","Yemen","2017","2017",3.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","YEM","Yemen","2018","2018",3.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ZMB","Zambia","2017","2017",4.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ZMB","Zambia","2018","2018",4.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ZWE","Zimbabwe","2017","2017",3.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ZWE","Zimbabwe","2018","2018",3.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MAC","China, Macao Special Administrative Region","2017","2017",1.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MAC","China, Macao Special Administrative Region","2018","2018",1.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SRB","Serbia","2017","2017",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","SRB","Serbia","2018","2018",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MNE","Montenegro","2017","2017",1.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MNE","Montenegro","2018","2018",1.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CUW","Curaçao","2017","2017",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CUW","Curaçao","2018","2018",1.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MAF","Saint-Martin (French part)","2017","2017",1.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MAF","Saint-Martin (French part)","2018","2018",1.8,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AUS","Australia","2017","2017",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AUS","Australia","2018","2018",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AUT","Austria","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AUT","Austria","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEL","Belgium","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEL","Belgium","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAN","Canada","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAN","Canada","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CZE","Czechia","2017","2017",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CZE","Czechia","2018","2018",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DNK","Denmark","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DNK","Denmark","2018","2018",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","FIN","Finland","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","FIN","Finland","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","FRA","France","2017","2017",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","FRA","France","2018","2018",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DEU","Germany","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DEU","Germany","2018","2018",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","GRC","Greece","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","GRC","Greece","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HUN","Hungary","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HUN","Hungary","2018","2018",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ISL","Iceland","2017","2017",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ISL","Iceland","2018","2018",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","IRL","Ireland","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","IRL","Ireland","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ITA","Italy","2017","2017",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ITA","Italy","2018","2018",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","JPN","Japan","2017","2017",84,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","JPN","Japan","2018","2018",84,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KOR","Republic of Korea","2017","2017",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KOR","Republic of Korea","2018","2018",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","LUX","Luxembourg","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","LUX","Luxembourg","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","MEX","Mexico","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","MEX","Mexico","2018","2018",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","NLD","Netherlands","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","NLD","Netherlands","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","NZL","New Zealand","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","NZL","New Zealand","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","NOR","Norway","2017","2017",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","NOR","Norway","2018","2018",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","POL","Poland","2017","2017",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","POL","Poland","2018","2018",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","PRT","Portugal","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","PRT","Portugal","2018","2018",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","SVK","Slovakia","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","SVK","Slovakia","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AFG","Afghanistan","2017","2017",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AFG","Afghanistan","2018","2018",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ALB","Albania","2017","2017",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ALB","Albania","2018","2018",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DZA","Algeria","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DZA","Algeria","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AGO","Angola","2017","2017",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AGO","Angola","2018","2018",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ATG","Antigua and Barbuda","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ATG","Antigua and Barbuda","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARG","Argentina","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARG","Argentina","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARM","Armenia","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARM","Armenia","2018","2018",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ABW","Aruba","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ABW","Aruba","2018","2018",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AZE","Azerbaijan","2017","2017",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AZE","Azerbaijan","2018","2018",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHS","Bahamas","2017","2017",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHS","Bahamas","2018","2018",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHR","Bahrain","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHR","Bahrain","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGD","Bangladesh","2017","2017",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGD","Bangladesh","2018","2018",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRB","Barbados","2017","2017",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRB","Barbados","2018","2018",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BLZ","Belize","2017","2017",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BLZ","Belize","2018","2018",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEN","Benin","2017","2017",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEN","Benin","2018","2018",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BMU","Bermuda","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BMU","Bermuda","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BTN","Bhutan","2017","2017",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BTN","Bhutan","2018","2018",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BOL","Bolivia (Plurinational State of)","2017","2017",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BOL","Bolivia (Plurinational State of)","2018","2018",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BIH","Bosnia and Herzegovina","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BIH","Bosnia and Herzegovina","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BWA","Botswana","2017","2017",69,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BWA","Botswana","2018","2018",69,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRA","Brazil","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRA","Brazil","2018","2018",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRN","Brunei Darussalam","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRN","Brunei Darussalam","2018","2018",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGR","Bulgaria","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGR","Bulgaria","2018","2018",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BFA","Burkina Faso","2017","2017",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BFA","Burkina Faso","2018","2018",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BDI","Burundi","2017","2017",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BDI","Burundi","2018","2018",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KHM","Cambodia","2017","2017",69,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KHM","Cambodia","2018","2018",70,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CMR","Cameroon","2017","2017",59,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CMR","Cameroon","2018","2018",59,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CPV","Cabo Verde","2017","2017",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CPV","Cabo Verde","2018","2018",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAF","Central African Republic","2017","2017",52,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAF","Central African Republic","2018","2018",53,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TCD","Chad","2017","2017",54,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TCD","Chad","2018","2018",54,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHL","Chile","2017","2017",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHL","Chile","2018","2018",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHN","China","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHN","China","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COL","Colombia","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COL","Colombia","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COM","Comoros","2017","2017",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COM","Comoros","2018","2018",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COG","Congo","2017","2017",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COG","Congo","2018","2018",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CRI","Costa Rica","2017","2017",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CRI","Costa Rica","2018","2018",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CIV","Côte d'Ivoire","2017","2017",57,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CIV","Côte d'Ivoire","2018","2018",57,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HRV","Croatia","2017","2017",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HRV","Croatia","2018","2018",78,,
